$GNRMC,112804.000,A,1254.025000,N,8005.626000,E,0.08,198.150,071125,,,A,V*02
$GNRMC,112804.00,A,1254.025000,N,8005.626000,E,0.08,296.090,071125,,,A,V*32
$GNRMC,112804.00,A,1254.025000,N,8005.626000,E,0.08,296.090,071125,,,A,V*32
$GNRMC,112805.000,A,1254.024900,N,8005.625900,E,0.13,242.440,071125,,,A,V*0B
$GNRMC,112805.00,A,1254.024900,N,8005.625900,E,0.13,296.090,071125,,,A,V*3B
$GNRMC,112805.00,A,1254.024900,N,8005.625900,E,0.13,296.090,071125,,,A,V*3B
$GNRMC,112806.000,A,1254.025300,N,8005.625900,E,0.12,273.480,071125,,,A,V*0C
$GNRMC,112806.00,A,1254.025300,N,8005.625900,E,0.12,296.090,071125,,,A,V*32
$GNRMC,112806.00,A,1254.025300,N,8005.625900,E,0.12,296.090,071125,,,A,V*32
$GNRMC,112807.000,A,1254.025600,N,8005.625800,E,0.08,267.540,071125,,,A,V*0A
$GNRMC,112807.00,A,1254.025600,N,8005.625800,E,0.08,296.090,071125,,,A,V*3C
$GNRMC,112807.00,A,1254.025600,N,8005.625800,E,0.08,296.090,071125,,,A,V*3C
$GNRMC,112808.000,A,1254.025700,N,8005.625700,E,0.08,313.110,071125,,,A,V*08
$GNRMC,112808.00,A,1254.025700,N,8005.625700,E,0.08,296.090,071125,,,A,V*3D
$GNRMC,112808.00,A,1254.025700,N,8005.625700,E,0.08,296.090,071125,,,A,V*3D
$GNRMC,112809.000,A,1254.025700,N,8005.625600,E,0.03,50.960,071125,,,A,V*38
$GNRMC,112809.00,A,1254.025700,N,8005.625600,E,0.03,296.090,071125,,,A,V*36
$GNRMC,112809.00,A,1254.025700,N,8005.625600,E,0.03,296.090,071125,,,A,V*36
$GNRMC,112810.000,A,1254.025800,N,8005.625700,E,0.07,305.870,071125,,,A,V*09
$GNRMC,112810.00,A,1254.025800,N,8005.625700,E,0.07,296.090,071125,,,A,V*34
$GNRMC,112810.00,A,1254.025800,N,8005.625700,E,0.07,296.090,071125,,,A,V*34
$GNRMC,112811.000,A,1254.025700,N,8005.625700,E,0.04,130.600,071125,,,A,V*09
$GNRMC,112811.00,A,1254.025700,N,8005.625700,E,0.04,296.090,071125,,,A,V*39
$GNRMC,112811.00,A,1254.025700,N,8005.625700,E,0.04,296.090,071125,,,A,V*39
$GNRMC,112812.000,A,1254.025600,N,8005.625800,E,0.02,279.280,071125,,,A,V*00
$GNRMC,112812.00,A,1254.025600,N,8005.625800,E,0.02,296.090,071125,,,A,V*32
$GNRMC,112812.00,A,1254.025600,N,8005.625800,E,0.02,296.090,071125,,,A,V*32
$GNRMC,112813.000,A,1254.025700,N,8005.626000,E,0.09,328.040,071125,,,A,V*0B
$GNRMC,112813.00,A,1254.025700,N,8005.626000,E,0.09,296.090,071125,,,A,V*32
$GNRMC,112813.00,A,1254.025700,N,8005.626000,E,0.09,296.090,071125,,,A,V*32
$GNRMC,112814.000,A,1254.025700,N,8005.625900,E,0.10,285.260,071125,,,A,V*08
$GNRMC,112814.00,A,1254.025700,N,8005.625900,E,0.10,296.090,071125,,,A,V*37
$GNRMC,112814.00,A,1254.025700,N,8005.625900,E,0.10,296.090,071125,,,A,V*37
$GNRMC,112815.000,A,1254.025600,N,8005.625800,E,0.00,286.460,071125,,,A,V*0D
$GNRMC,112815.00,A,1254.025600,N,8005.625800,E,0.00,296.090,071125,,,A,V*37
$GNRMC,112815.00,A,1254.025600,N,8005.625800,E,0.00,296.090,071125,,,A,V*37
$GNRMC,112816.000,A,1254.025500,N,8005.625600,E,0.08,285.540,071125,,,A,V*0B
$GNRMC,112816.00,A,1254.025500,N,8005.625600,E,0.08,296.090,071125,,,A,V*31
$GNRMC,112816.00,A,1254.025500,N,8005.625600,E,0.08,296.090,071125,,,A,V*31
$GNRMC,112817.000,A,1254.025300,N,8005.625500,E,0.09,241.250,071125,,,A,V*00
$GNRMC,112817.00,A,1254.025300,N,8005.625500,E,0.09,296.090,071125,,,A,V*34
$GNRMC,112817.00,A,1254.025300,N,8005.625500,E,0.09,296.090,071125,,,A,V*34
$GNRMC,112818.000,A,1254.025200,N,8005.625500,E,0.02,340.600,071125,,,A,V*04
$GNRMC,112818.00,A,1254.025200,N,8005.625500,E,0.02,296.090,071125,,,A,V*31
$GNRMC,112818.00,A,1254.025200,N,8005.625500,E,0.02,296.090,071125,,,A,V*31
$GNRMC,112819.000,A,1254.025300,N,8005.625600,E,0.59,351.280,071125,,,A,V*05
$GNRMC,112819.00,A,1254.025300,N,8005.625600,E,0.59,351.280,071125,,,A,V*35
$GNRMC,112819.00,A,1254.025300,N,8005.625600,E,0.59,351.280,071125,,,A,V*35
$GNRMC,112820.000,A,1254.025300,N,8005.625500,E,0.22,64.700,071125,,,A,V*38
$GNRMC,112820.00,A,1254.025300,N,8005.625500,E,0.22,351.280,071125,,,A,V*30
$GNRMC,112820.00,A,1254.025300,N,8005.625500,E,0.22,351.280,071125,,,A,V*30
$GNRMC,112821.000,A,1254.025300,N,8005.625600,E,0.14,92.590,071125,,,A,V*3D
$GNRMC,112821.00,A,1254.025300,N,8005.625600,E,0.14,351.280,071125,,,A,V*37
$GNRMC,112821.00,A,1254.025300,N,8005.625600,E,0.14,351.280,071125,,,A,V*37
$GNRMC,112822.000,A,1254.025300,N,8005.625700,E,0.41,84.520,071125,,,A,V*33
$GNRMC,112822.00,A,1254.025300,N,8005.625700,E,0.41,84.520,071125,,,A,V*03
$GNRMC,112822.00,A,1254.025300,N,8005.625700,E,0.41,84.520,071125,,,A,V*03
$GNRMC,112823.000,A,1254.025200,N,8005.625700,E,0.35,91.240,071125,,,A,V*35
$GNRMC,112823.00,A,1254.025200,N,8005.625700,E,0.35,91.240,071125,,,A,V*05
$GNRMC,112823.00,A,1254.025200,N,8005.625700,E,0.35,91.240,071125,,,A,V*05
$GNRMC,112824.000,A,1254.025200,N,8005.625700,E,0.19,63.920,071125,,,A,V*3C
$GNRMC,112824.00,A,1254.025200,N,8005.625700,E,0.19,91.240,071125,,,A,V*0C
$GNRMC,112824.00,A,1254.025200,N,8005.625700,E,0.19,91.240,071125,,,A,V*0C
$GNRMC,112825.000,A,1254.025200,N,8005.625800,E,0.53,19.810,071125,,,A,V*33
$GNRMC,112825.00,A,1254.025200,N,8005.625800,E,0.53,19.810,071125,,,A,V*03
$GNRMC,112825.00,A,1254.025200,N,8005.625800,E,0.53,19.810,071125,,,A,V*03
$GNRMC,112826.000,A,1254.025200,N,8005.625800,E,0.12,39.300,071125,,,A,V*3D
$GNRMC,112826.00,A,1254.025200,N,8005.625800,E,0.12,19.810,071125,,,A,V*05
$GNRMC,112826.00,A,1254.025200,N,8005.625800,E,0.12,19.810,071125,,,A,V*05
$GNRMC,112827.000,A,1254.025300,N,8005.625900,E,0.16,84.870,071125,,,A,V*32
$GNRMC,112827.00,A,1254.025300,N,8005.625900,E,0.16,19.810,071125,,,A,V*00
$GNRMC,112827.00,A,1254.025300,N,8005.625900,E,0.16,19.810,071125,,,A,V*00
$GNRMC,112828.000,A,1254.025200,N,8005.625900,E,0.03,338.100,071125,,,A,V*02
$GNRMC,112828.00,A,1254.025200,N,8005.625900,E,0.03,19.810,071125,,,A,V*0A
$GNRMC,112828.00,A,1254.025200,N,8005.625900,E,0.03,19.810,071125,,,A,V*0A
$GNRMC,112829.000,A,1254.025200,N,8005.625800,E,0.37,335.010,071125,,,A,V*08
$GNRMC,112829.00,A,1254.025200,N,8005.625800,E,0.37,335.010,071125,,,A,V*38
$GNRMC,112829.00,A,1254.025200,N,8005.625800,E,0.37,335.010,071125,,,A,V*38
$GNRMC,112830.000,A,1254.025100,N,8005.625700,E,0.46,255.600,071125,,,A,V*0A
$GNRMC,112830.00,A,1254.025100,N,8005.625700,E,0.46,255.600,071125,,,A,V*3A
$GNRMC,112830.00,A,1254.025100,N,8005.625700,E,0.46,255.600,071125,,,A,V*3A
$GNRMC,112831.000,A,1254.025100,N,8005.625500,E,0.65,246.440,071125,,,A,V*0C
$GNRMC,112831.00,A,1254.025100,N,8005.625500,E,0.65,246.440,071125,,,A,V*3C
$GNRMC,112831.00,A,1254.025100,N,8005.625500,E,0.65,246.440,071125,,,A,V*3C
$GNRMC,112832.000,A,1254.025000,N,8005.625400,E,0.37,238.880,071125,,,A,V*01
$GNRMC,112832.00,A,1254.025000,N,8005.625400,E,0.37,238.880,071125,,,A,V*31
$GNRMC,112832.00,A,1254.025000,N,8005.625400,E,0.37,238.880,071125,,,A,V*31
$GNRMC,112833.000,A,1254.024900,N,8005.625500,E,0.23,227.660,071125,,,A,V*02
$GNRMC,112833.00,A,1254.024900,N,8005.625500,E,0.23,238.880,071125,,,A,V*3C
$GNRMC,112833.00,A,1254.024900,N,8005.625500,E,0.23,238.880,071125,,,A,V*3C
$GNRMC,112834.000,A,1254.025200,N,8005.625700,E,0.95,12.060,071125,,,A,V*32
$GNRMC,112834.00,A,1254.025200,N,8005.625700,E,0.95,12.060,071125,,,A,V*02
$GNRMC,112834.00,A,1254.025200,N,8005.625700,E,0.95,12.060,071125,,,A,V*02
$GNRMC,112835.000,A,1254.025400,N,8005.625800,E,1.24,13.090,071125,,,A,V*3F
$GNRMC,112835.00,A,1254.025400,N,8005.625800,E,1.24,13.090,071125,,,A,V*0F
$GNRMC,112835.00,A,1254.025400,N,8005.625800,E,1.24,13.090,071125,,,A,V*0F
$GNRMC,112836.000,A,1254.025800,N,8005.625900,E,1.75,9.280,071125,,,A,V*0D
$GNRMC,112836.00,A,1254.025800,N,8005.625900,E,1.75,9.280,071125,,,A,V*3D
$GNRMC,112836.00,A,1254.025800,N,8005.625900,E,1.75,9.280,071125,,,A,V*3D
$GNRMC,112837.000,A,1254.026100,N,8005.625900,E,1.42,0.340,071125,,,A,V*06
$GNRMC,112837.00,A,1254.026100,N,8005.625900,E,1.42,0.340,071125,,,A,V*36
$GNRMC,112837.00,A,1254.026100,N,8005.625900,E,1.42,0.340,071125,,,A,V*36
$GNRMC,112838.000,A,1254.026600,N,8005.625900,E,1.54,358.930,071125,,,A,V*0A
$GNRMC,112838.00,A,1254.026600,N,8005.625900,E,1.54,358.930,071125,,,A,V*3A
$GNRMC,112838.00,A,1254.026600,N,8005.625900,E,1.54,358.930,071125,,,A,V*3A
$GNRMC,112839.000,A,1254.026100,N,8005.625800,E,0.86,193.200,071125,,,A,V*0E
$GNRMC,112839.00,A,1254.026100,N,8005.625800,E,0.86,193.200,071125,,,A,V*3E
$GNRMC,112839.00,A,1254.026100,N,8005.625800,E,0.86,193.200,071125,,,A,V*3E
